voterId,project,amount,projectId
6129746919768216236,Filecoin Virtual Machine EVM Compatibility,4793.0,0x787c6285b553ebc58c3d1b3f6f543935648bec58ee73b9b320e0c336a05dac30
6129746919768216236,filexp,1598.0,0xda78fd314678f7e17dd9500b5da6714cc0a2dcd086ac72b15fd077a3e52656b4
6129746919768216236,Fil Implementers WG,1598.0,0x99be52d5e8380acad7569eda3b3204b55992dec4ad98d1127a26bd245d9deaa3
6129746919768216236,filsnap,1598.0,0xb930ddc2355f2d498f6e50a5d2744dad5e647271069690c504b4d8748af9763b
6129746919768216236,FIP Editors,4793.0,0xbf6dce4265897f40834378cf9b95dd96eef0d9025f63ac8e4bc2850fa958be1d
6129746919768216236,Forest,17574.0,0xcd98ef6d6f8a3e66dc2346b5e6a5d6cd9903569df483586793c1e8d697354762
6129746919768216236,Funding the Commons,4793.0,0xdab95edf7fde79b3cc059fdce24fcfc230f1f5b32306c1621b95b8f37467277c
6129746919768216236,Glif Nodes & RPC API service,4793.0,0xda7d8ff3b6dbffde1f2e18fd360a2efb7cd49122c4b3747435f2d0f2f9b3bae7
6129746919768216236,go-libp2p,10000.0,0xfbaee601d13b508268b94a01ec39484ede4ecf6edc7d01bcb122497c9c9a4eb9
6129746919768216236,Helia,12781.0,0x66bfb11139ded778b0e0fd186dfa6fd6e655d73a80c7c20f0ae97715c8f156c2
6129746919768216236,Interplanetary Network Indexers,4793.0,0xe3bd1772ed0d727a01bd90ec87d55f63ad1ba24906d665e8a33a47d0ceec6f01
6129746919768216236,IPFS Desktop and IPFS Companion,7988.0,0x986fdfefaafdcc92781e63502968103b55172e440c014054e933f9108196205c
6129746919768216236,libp2p Ecosystem,7988.0,0xd8811b96cd7ca26f0ca3e8042680d740431511ca3d29f7f2561e83c401dc0419
6129746919768216236,Lighthouse,4793.0,0x7cc4eec993c34bac58e1db4ceda620ff167c1b9cb89d8f34239456a0a14f9c7c
6129746919768216236,Lotus Client Implementation,7988.0,0xe5f11f4aa0f2dfaa95317e64fe8165bbfb238ee19f64719bf1a3b05a8f3b6dd4
6129746919768216236,Network Upgrade Coordinations,1598.0,0x263f8fcdc93f87b9c7c1612f565b25b060db89a3320e842ee7db82963fe1011c
6129746919768216236,NFT.Storage - Long-Term Storage Flagship Product,9172.0,0x0ff0c245a543042c9d63affab95777c8f1e786ca1f91c5a4297d96e49a0eb644
6129746919768216236,Open Impact Foundation,7988.0,0x8e66105ab29bc867b6bf837706f676faff9272491cd22a2bb4c420f4acc2f6a6
6129746919768216236,Power Voting,1598.0,0xf999d691ca7c271db86162c44fa5a38ab4aaa3586654afdb7ca984c53e9245eb
6129746919768216236,"ProbeLab (probelab.io): building tools for P2P layer monitoring, measurements and analytics",7988.0,0x41a7651388f716f512a6baf6c690cb62306e54d69ac7d50a670bc78a52471b3e
6129746919768216236,Randamu,1598.0,0x35b978364c022d605bcdb800e3b2beeb5a74cd618a230bee3c90075fc232bee1
6129746919768216236,RIBS,1598.0,0x61e12a25c81ae2334198f915293addef693d0d6c1b3f1cc7637e2b7735ac50e3
6129746919768216236,Rust-Libp2p,12781.0,0x6407ac682f520998e68fe5528af8f71066baf190eb7acadc6e92168ea4e7e979
6129746919768216236,Storage Onboarding R&D,4793.0,0x33e35f328871cd4fc4bae9cbfb14b5197034545041c50bd0a86122d5077682f0
6129746919768216236,Titan Network,4793.0,0x7b6b74dcc7990feb92c60d3cd888734645e5851c06be2e6c17ae2bad7528e3d7
6129746919768216236,UCAN Working Group,7988.0,0x660978b6f17aaa4dbec17e9778f6c34e18d175a0482175ceb40b432e7baac1c5
6129746919768216236,Voting Analysis for Retroactive Public Goods Funding,1592.0,0x635c674a354c902c517fec8d548f4c85be8ad59fd0209beb781fd4be213aa3a6
7486885168200079849,Asia Storage Provider Working Group,9153.0,0xc430a8b664a2ced1c300d8b1565808112534c24734e9bb08f9cbfccb23306352
7486885168200079849,Boxo and Kubo,13729.0,0xf1f1426a0cedb218ee3379e039c4f38d3ad567429b9fb595fd5daccc71678e2d
7486885168200079849,ChainSafe Filecoin Community Services,9153.0,0x3dcede60aa97ec20408333792ecdabff268f9e81ecd98c1d7d742d9759bad67c
7486885168200079849,CIDgravity Nextcloud App,9153.0,0x4102866b8314545c77ae7e227daf700047e888dcb4d6b8ef1a02395722f7f8f3
7486885168200079849,Drand-RS,9153.0,0xf5a96dbacc98504de3f9f606c332c07939e75deeaf57edd5e1fdff464703af2f
7486885168200079849,droplet,22881.0,0xd904f1ad070ed666b1e427de38ee128905fb14eb700ca6e6714796ef5f5237e3
7486885168200079849,Ed25519 in Web Browsers (WebTransitions.org),9153.0,0x1d35cbfb5acdc4baac77525c629095c39c285af3ea6ac478a9bb7780fcaa00c0
7486885168200079849,Farcaster,9153.0,0x6e8ff623770d75c22d97264ea833153d23a359ad84a9dc13fbc7ea1a9de83fbd
7486885168200079849,Filecoin Data Portal,9153.0,0xd2e0841fe3692c12aa092805ac3f8a252d6b33be2bf93dcc8c4bedd4cbda4f43
7486885168200079849,filexp,9153.0,0xda78fd314678f7e17dd9500b5da6714cc0a2dcd086ac72b15fd077a3e52656b4
7486885168200079849,Filscriptions,9153.0,0xac894f49c86f474b9f8438f24b65a6d3ab4cbeec6f9d7e7c8f4abbeb3a15aa1b
7486885168200079849,Genesis Ark [Beta Test],9153.0,0xcc03546726d4adb9abc6b2f20cb223ec0e72fdbd563875875155932c1a791121
7486885168200079849,go-libp2p,13729.0,0xfbaee601d13b508268b94a01ec39484ede4ecf6edc7d01bcb122497c9c9a4eb9
7486885168200079849,Lotus Monitor (Monitoring Plugin),9153.0,0x85214bb2c109ae4a67daf5fef757e867b2b40f21c20399add4c10bdc40c99655
7486885168200079849,Open Source Observer,13729.0,0x208daf04b7e51f123c49ebd371760f5f60abf8a71dd1a32cad04942cc12f1b0b
7486885168200079849,"ProbeLab (probelab.io): building tools for P2P layer monitoring, measurements and analytics",22881.0,0x41a7651388f716f512a6baf6c690cb62306e54d69ac7d50a670bc78a52471b3e
7486885168200079849,Randamu,36606.0,0x35b978364c022d605bcdb800e3b2beeb5a74cd618a230bee3c90075fc232bee1
7486885168200079849,Solana Ledger on Filecoin,22881.0,0x646570350cbe29b1926287644ecdd48bad242a1373b8e7e18badea3e5ddb85e7
7486885168200079849,Titan Network,22881.0,0x7b6b74dcc7990feb92c60d3cd888734645e5851c06be2e6c17ae2bad7528e3d7
-2789274715986291409,Lighthouse,40000.0,0x7cc4eec993c34bac58e1db4ceda620ff167c1b9cb89d8f34239456a0a14f9c7c
-2789274715986291409,Filecoin Orbit Ambassadors II,20000.0,0xa9e5889de41378ec39f075e04b1c5098519e960af38f8c5ff5b0ce58ea9024f3
-2789274715986291409,Curio,15000.0,0x7f8413492294a9a53b0a81179ed2822e5d86fd9c6e7017017905cac824adee1e
-2789274715986291409,Glif Nodes & RPC API service,15000.0,0xda7d8ff3b6dbffde1f2e18fd360a2efb7cd49122c4b3747435f2d0f2f9b3bae7
-2789274715986291409,Filecoin Protocol R&D,15000.0,0x6d06621cee64f742e5dbf13550f1eb020fe4a2e59cff88072ea5e73b6b5a952c
-2789274715986291409,Network Health Dashboard,10000.0,0x3e53dde9150b4e7d3a83060fa82473652121273421356290fa7a53427ec80f06
-2789274715986291409,Solana Ledger on Filecoin,10000.0,0x646570350cbe29b1926287644ecdd48bad242a1373b8e7e18badea3e5ddb85e7
-2789274715986291409,Filecoin Spark,10000.0,0x99c5e700a9b094b96e05c6bba31e4aac24f46565f5fb8668fa1b319bb89d4491
-2789274715986291409,Beryx Explorer,10000.0,0x7f65f98cb2566e74da0ead16e7d2b89b96de3f2615c5e33d4948e17bc6b11fc5
-2789274715986291409,DeStor,10000.0,0x3f409c8c6cc7a083fb6af1119b89b1ff75df0d1c5da81843004be8471594a7d1
-2789274715986291409,filsnap,10000.0,0xb930ddc2355f2d498f6e50a5d2744dad5e647271069690c504b4d8748af9763b
-2789274715986291409,Randamu,10000.0,0x35b978364c022d605bcdb800e3b2beeb5a74cd618a230bee3c90075fc232bee1
-2789274715986291409,Datacapstats 2.0,10000.0,0xc9fb3c1ebdb079d9cafce08a2956b16ed730771e97d5de7448fb5880d2ecd236
-2789274715986291409,filexp,10000.0,0xda78fd314678f7e17dd9500b5da6714cc0a2dcd086ac72b15fd077a3e52656b4
-2789274715986291409,go-libp2p,10000.0,0xfbaee601d13b508268b94a01ec39484ede4ecf6edc7d01bcb122497c9c9a4eb9
-2789274715986291409,RIBS,10000.0,0x61e12a25c81ae2334198f915293addef693d0d6c1b3f1cc7637e2b7735ac50e3
-2789274715986291409,Open Source Observer,5000.0,0x208daf04b7e51f123c49ebd371760f5f60abf8a71dd1a32cad04942cc12f1b0b
-2789274715986291409,Helia,10000.0,0x66bfb11139ded778b0e0fd186dfa6fd6e655d73a80c7c20f0ae97715c8f156c2
-2789274715986291409,ETHGlobal,5000.0,0x65b56121c37f49ea99a2af793fa9c9e726bf9b71c3012882578c5c5714c99664
